datetime,season,temp,atemp,humidity,windspeed
2012/1/13 13:00,1,10.66,10.605,33,35.0008
2012/1/13 14:00,1,10.66,10.605,33,36.9974
2012/1/13 15:00,1,10.66,10.605,33,39.0007
2012/1/13 16:00,1,11.48,12.12,30,31.0009
2012/1/13 17:00,1,11.48,12.12,33,27.9993
2012/1/13 18:00,1,10.66,11.365,38,19.9995
2012/1/13 19:00,1,10.66,12.12,38,19.0012
2012/1/13 20:00,1,9.84,12.12,41,11.0014
2012/1/13 21:00,1,9.84,10.605,41,19.0012
2012/1/13 22:00,1,8.2,9.09,47,22.0028
2012/1/13 23:00,1,7.38,9.09,47,12.998
2012/1/14 0:00,1,6.56,9.09,47,7.0015
2012/1/14 1:00,1,6.56,7.575,47,12.998
2012/1/14 2:00,1,6.56,8.335,47,11.0014
2012/1/14 3:00,1,5.74,8.335,54,7.0015
2012/1/14 4:00,1,5.74,7.575,50,8.9981
2012/1/14 5:00,1,5.74,7.575,50,8.9981
2012/1/14 6:00,1,5.74,7.575,50,0
2012/1/14 7:00,1,5.74,7.575,50,8.9981
2012/1/14 8:00,1,4.92,7.575,54,7.0015
2012/1/14 9:00,1,5.74,8.335,50,7.0015
2012/1/14 10:00,1,6.56,11.365,47,0
2012/1/14 11:00,1,8.2,9.85,40,12.998
2012/1/14 12:00,1,9.02,10.605,41,16.9979
2012/1/14 13:00,1,9.02,10.605,44,19.0012
2012/1/14 14:00,1,9.84,10.605,41,19.9995
2012/1/14 15:00,1,9.84,10.605,38,19.9995
2012/1/14 16:00,1,9.84,11.365,38,15.0013
2012/1/14 17:00,1,9.84,11.365,41,16.9979
2012/1/14 18:00,1,9.02,11.365,41,12.998
2012/1/14 19:00,1,8.2,9.85,47,15.0013
2012/1/14 20:00,1,8.2,9.85,44,16.9979
2012/1/14 21:00,1,7.38,8.335,43,16.9979
2012/1/14 22:00,1,6.56,6.82,47,23.9994
2012/1/14 23:00,1,6.56,7.575,47,15.0013
2012/1/15 0:00,1,6.56,6.82,47,22.0028
2012/1/15 1:00,1,6.56,6.82,47,19.9995
2012/1/15 2:00,1,6.56,6.82,47,19.0012
2012/1/15 3:00,1,6.56,6.82,48,26.0027
2012/1/15 4:00,1,6.56,6.82,47,26.0027
2012/1/15 5:00,1,6.56,6.82,47,22.0028
2012/1/15 6:00,1,5.74,6.06,50,19.0012
2012/1/15 7:00,1,4.92,6.06,54,19.0012
2012/1/15 8:00,1,4.92,6.06,54,15.0013
2012/1/15 9:00,1,4.92,6.82,54,12.998
2012/1/15 10:00,1,5.74,6.06,54,19.0012
2012/1/15 11:00,1,6.56,7.575,47,15.0013
2012/1/15 12:00,1,7.38,8.335,40,19.9995
2012/1/15 13:00,1,8.2,9.09,34,19.0012
2012/1/15 14:00,1,8.2,9.09,32,23.9994
2012/1/15 15:00,1,9.02,11.365,27,12.998
2012/1/15 16:00,1,9.02,10.605,29,19.9995
2012/1/15 17:00,1,9.02,10.605,25,16.9979
2012/1/15 18:00,1,7.38,9.09,29,15.0013
2012/1/15 19:00,1,6.56,8.335,37,11.0014
2012/1/15 20:00,1,6.56,9.09,37,7.0015
2012/1/15 21:00,1,6.56,8.335,40,11.0014
2012/1/15 22:00,1,7.38,10.605,37,6.0032
2012/1/15 23:00,1,6.56,9.85,43,6.0032
2012/1/16 0:00,1,5.74,7.575,46,8.9981
2012/1/16 1:00,1,5.74,8.335,43,7.0015
2012/1/16 2:00,1,5.74,10.605,46,0
2012/1/16 3:00,1,4.92,9.85,50,0
2012/1/16 4:00,1,4.92,7.575,58,7.0015
2012/1/16 5:00,1,4.92,8.335,54,6.0032
2012/1/16 6:00,1,4.1,6.82,54,6.0032
2012/1/16 7:00,1,4.1,6.82,54,7.0015
2012/1/16 8:00,1,4.1,6.06,58,11.0014
2012/1/16 9:00,1,4.1,6.06,58,11.0014
2012/1/16 10:00,1,5.74,6.82,59,12.998
2012/1/16 11:00,1,6.56,7.575,59,16.9979
2012/1/16 12:00,1,8.2,9.09,55,22.0028
2012/1/16 13:00,1,9.84,9.85,41,27.9993
2012/1/16 14:00,1,9.84,10.605,44,26.0027
2012/1/16 15:00,1,10.66,10.605,44,30.0026
2012/1/16 16:00,1,10.66,11.365,44,23.9994
2012/1/16 17:00,1,10.66,11.365,48,22.0028
2012/1/16 18:00,1,10.66,11.365,52,22.0028
2012/1/16 19:00,1,10.66,12.12,56,19.0012
2012/1/16 20:00,1,10.66,12.12,60,19.0012
2012/1/16 21:00,1,11.48,12.88,52,22.0028
2012/1/16 22:00,1,12.3,13.635,49,23.9994
2012/1/16 23:00,1,10.66,11.365,70,19.9995
2012/1/17 0:00,1,10.66,11.365,70,22.0028
2012/1/17 1:00,1,11.48,12.88,65,23.9994
2012/1/17 2:00,1,11.48,13.635,75,16.9979
2012/1/17 4:00,1,13.12,15.15,66,22.0028
2012/1/17 5:00,1,13.12,15.15,66,22.0028
2012/1/17 6:00,1,12.3,14.395,75,16.9979
2012/1/17 7:00,1,12.3,14.395,81,15.0013
2012/1/17 8:00,1,12.3,14.395,81,19.0012
2012/1/17 9:00,1,13.12,15.15,81,16.9979
2012/1/17 10:00,1,12.3,14.395,87,16.9979
2012/1/17 11:00,1,13.94,17.425,87,7.0015
2012/1/17 12:00,1,13.12,15.15,87,19.0012
2012/1/17 13:00,1,15.58,19.695,76,22.0028
2012/1/17 14:00,1,18.04,21.97,62,32.9975
2012/1/17 15:00,1,18.04,21.97,62,32.9975
2012/1/17 16:00,1,18.86,22.725,63,36.9974
2012/1/17 17:00,1,18.86,22.725,63,30.0026
2012/1/17 18:00,1,18.86,22.725,63,30.0026
2012/1/17 19:00,1,18.86,22.725,63,27.9993
2012/1/17 20:00,1,18.86,22.725,63,23.9994
2012/1/17 21:00,1,18.86,22.725,67,31.0009
2012/1/17 22:00,1,18.86,22.725,72,26.0027
2012/1/17 23:00,1,18.86,22.725,72,26.0027
2012/1/18 0:00,1,18.86,22.725,77,22.0028
2012/1/18 1:00,1,18.86,22.725,77,22.0028
2012/1/18 2:00,1,18.04,21.97,51,32.9975
2012/1/18 3:00,1,18.04,21.97,51,32.9975
2012/1/18 4:00,1,13.94,14.395,46,35.0008
2012/1/18 5:00,1,13.94,14.395,46,35.0008
2012/1/18 6:00,1,13.94,14.395,36,35.0008
2012/1/18 7:00,1,13.12,14.395,42,23.9994
2012/1/18 8:00,1,12.3,13.635,52,27.9993
2012/1/18 9:00,1,11.48,12.88,52,22.0028
2012/1/18 10:00,1,12.3,13.635,42,31.0009
2012/1/18 11:00,1,12.3,13.635,42,26.0027
2012/1/18 12:00,1,12.3,12.88,39,32.9975
2012/1/18 13:00,1,12.3,13.635,42,31.0009
2012/1/18 14:00,1,12.3,13.635,33,26.0027
2012/1/18 15:00,1,12.3,12.88,33,35.0008
2012/1/18 16:00,1,11.48,11.365,30,35.0008
2012/1/18 17:00,1,10.66,10.605,33,30.0026
2012/1/18 18:00,1,9.84,10.605,32,23.9994
2012/1/18 19:00,1,9.02,9.85,37,26.0027
2012/1/18 20:00,1,9.02,10.605,37,16.9979
2012/1/18 21:00,1,8.2,8.335,40,27.9993
2012/1/18 22:00,1,7.38,8.335,47,16.9979
2012/1/18 23:00,1,6.56,6.82,47,19.9995
2012/1/19 0:00,1,5.74,6.82,50,12.998
2012/1/19 1:00,1,5.74,7.575,50,11.0014
2012/1/19 2:00,1,5.74,7.575,50,8.9981
2012/1/19 3:00,1,4.92,7.575,54,7.0015
2012/1/19 4:00,1,4.92,7.575,54,7.0015
2012/1/19 5:00,1,4.92,6.06,55,16.9979
2012/1/19 6:00,1,4.92,6.82,54,11.0014
2012/1/19 7:00,1,4.92,8.335,54,6.0032
2012/1/19 8:00,1,4.92,7.575,54,7.0015
2012/1/19 9:00,1,4.92,9.85,54,0
2012/1/19 10:00,1,5.74,10.605,59,0
2012/1/19 11:00,1,6.56,8.335,55,11.0014
2012/1/19 12:00,1,8.2,9.85,51,12.998
2012/1/19 13:00,1,9.02,10.605,47,19.0012
2012/1/19 14:00,1,9.84,11.365,44,12.998
2012/1/19 15:00,1,10.66,11.365,44,19.9995
2012/1/19 16:00,1,10.66,11.365,41,22.0028
2012/1/19 17:00,1,10.66,11.365,44,22.0028
2012/1/19 18:00,1,10.66,11.365,44,22.0028
2012/1/19 19:00,1,10.66,11.365,48,19.9995
2012/1/19 20:00,1,10.66,10.605,52,30.0026
2012/1/19 21:00,1,10.66,11.365,44,23.9994
2012/1/19 22:00,1,10.66,11.365,44,27.9993
2012/1/19 23:00,1,10.66,11.365,48,22.0028
2012/2/1 0:00,1,18.04,21.97,38,19.0012
2012/2/1 1:00,1,18.04,21.97,41,19.0012
2012/2/1 2:00,1,18.04,21.97,44,19.0012
2012/2/1 3:00,1,18.04,21.97,44,12.998
2012/2/1 4:00,1,16.4,20.455,50,11.0014
2012/2/1 5:00,1,16.4,20.455,50,11.0014
2012/2/1 6:00,1,16.4,20.455,54,11.0014
2012/2/1 7:00,1,15.58,19.695,62,6.0032
2012/2/1 8:00,1,14.76,18.18,73,7.0015
2012/2/1 9:00,1,14.76,17.425,71,12.998
2012/2/1 10:00,1,16.4,20.455,62,8.9981
2012/2/1 11:00,1,16.4,20.455,58,11.0014
2012/2/1 12:00,1,18.04,21.97,54,7.0015
2012/2/1 13:00,1,18.86,22.725,47,15.0013
2012/2/1 14:00,1,25.42,31.06,33,15.0013
2012/2/1 15:00,1,24.6,31.06,35,19.0012
2012/2/1 16:00,1,24.6,31.06,40,15.0013
2012/2/1 17:00,1,23.78,27.275,43,12.998
2012/2/1 18:00,1,22.96,26.515,46,11.0014
2012/2/1 19:00,1,22.14,25.76,52,19.0012
2012/2/1 20:00,1,21.32,25,52,11.0014
2012/2/1 21:00,1,21.32,25,52,11.0014
2012/2/1 22:00,1,20.5,24.24,55,12.998
2012/2/1 23:00,1,18.86,22.725,63,6.0032
2012/2/2 0:00,1,18.86,22.725,59,8.9981
2012/2/2 1:00,1,18.86,22.725,55,0
2012/2/2 2:00,1,17.22,21.21,67,8.9981
2012/2/2 3:00,1,17.22,21.21,67,8.9981
2012/2/2 4:00,1,16.4,20.455,82,6.0032
2012/2/2 5:00,1,16.4,20.455,82,0
2012/2/2 6:00,1,14.76,18.94,90,0
2012/2/2 7:00,1,14.76,18.94,93,0
2012/2/2 8:00,1,16.4,20.455,87,0
2012/2/2 9:00,1,15.58,19.695,87,0
2012/2/2 10:00,1,17.22,21.21,77,7.0015
2012/2/2 11:00,1,16.4,20.455,82,16.9979
2012/2/2 12:00,1,17.22,21.21,82,0
2012/2/2 13:00,1,17.22,21.21,77,0
2012/2/2 14:00,1,16.4,20.455,76,7.0015
2012/2/2 15:00,1,18.86,22.725,67,11.0014
2012/2/2 16:00,1,18.86,22.725,55,19.0012
2012/2/2 17:00,1,17.22,21.21,54,32.9975
2012/2/2 18:00,1,16.4,20.455,43,31.0009
2012/2/2 19:00,1,15.58,19.695,43,35.0008
2012/2/2 20:00,1,14.76,15.91,46,35.0008
2012/2/2 21:00,1,13.94,15.15,46,27.9993
2012/2/2 22:00,1,13.12,14.395,49,27.9993
2012/2/2 23:00,1,13.12,15.15,49,16.9979
2012/2/3 0:00,1,13.12,14.395,53,26.0027
2012/2/3 1:00,1,12.3,13.635,56,22.0028
2012/2/3 2:00,1,12.3,14.395,52,15.0013
2012/2/3 3:00,1,11.48,12.88,56,19.9995
2012/2/3 4:00,1,10.66,12.88,60,15.0013
2012/2/3 5:00,1,10.66,12.88,60,15.0013
2012/2/3 6:00,1,9.84,12.12,65,11.0014
2012/2/3 7:00,1,9.84,11.365,65,15.0013
2012/2/3 8:00,1,9.84,11.365,65,15.0013
2012/2/3 9:00,1,9.84,11.365,65,12.998
2012/2/3 10:00,1,11.48,12.88,56,19.0012
2012/2/3 11:00,1,13.12,15.15,53,19.9995
2012/2/3 12:00,1,13.94,16.665,46,8.9981
2012/2/3 13:00,1,14.76,18.18,46,0
2012/2/3 14:00,1,14.76,17.425,46,15.0013
2012/2/3 15:00,1,15.58,19.695,40,0
2012/2/3 16:00,1,16.4,20.455,37,7.0015
2012/2/3 17:00,1,16.4,20.455,37,6.0032
2012/2/3 18:00,1,15.58,19.695,40,8.9981
2012/2/3 19:00,1,13.94,17.425,49,7.0015
2012/2/3 20:00,1,13.94,17.425,49,7.0015
2012/2/3 21:00,1,13.94,17.425,49,7.0015
2012/2/3 22:00,1,13.94,17.425,49,7.0015
2012/2/3 23:00,1,10.66,13.635,70,7.0015
2012/2/4 0:00,1,10.66,13.635,70,7.0015
2012/2/4 1:00,1,10.66,13.635,70,7.0015
2012/2/4 2:00,1,9.84,12.88,70,6.0032
2012/2/4 3:00,1,9.84,14.395,75,0
2012/2/4 4:00,1,9.84,12.88,81,6.0032
2012/2/4 5:00,1,9.84,12.88,81,6.0032
2012/2/4 6:00,1,9.02,11.365,87,8.9981
2012/2/4 7:00,1,9.84,12.12,87,8.9981
2012/2/4 8:00,1,9.84,14.395,87,0
2012/2/4 9:00,1,9.84,12.12,81,8.9981
2012/2/4 10:00,1,9.84,12.88,87,7.0015
2012/2/4 11:00,1,12.3,16.665,70,0
2012/2/4 12:00,1,12.3,15.91,70,6.0032
2012/2/4 13:00,1,12.3,14.395,70,12.998
2012/2/4 14:00,1,13.12,15.15,66,15.0013
2012/2/4 15:00,1,13.12,15.15,66,15.0013
2012/2/4 16:00,1,13.94,16.665,61,11.0014
2012/2/4 17:00,1,12.3,14.395,70,12.998
2012/2/4 18:00,1,11.48,13.635,75,11.0014
2012/2/4 19:00,1,10.66,13.635,87,8.9981
2012/2/4 20:00,1,9.84,11.365,93,12.998
2012/2/4 21:00,1,9.84,12.12,93,8.9981
2012/2/4 22:00,1,9.84,12.88,87,6.0032
2012/2/4 23:00,1,9.84,12.12,87,8.9981
2012/2/5 0:00,1,9.84,12.12,87,8.9981
2012/2/5 1:00,1,9.84,12.88,93,7.0015
2012/2/5 2:00,1,9.84,12.88,93,7.0015
2012/2/5 3:00,1,9.84,12.88,87,6.0032
2012/2/5 4:00,1,9.84,12.12,87,8.9981
2012/2/5 5:00,1,10.66,12.88,81,12.998
2012/2/5 6:00,1,10.66,12.12,70,16.9979
2012/2/5 7:00,1,9.84,12.12,75,11.0014
2012/2/5 8:00,1,9.84,12.12,75,11.0014
2012/2/5 9:00,1,9.84,11.365,70,15.0013
2012/2/5 10:00,1,10.66,12.12,65,19.0012
2012/2/5 11:00,1,10.66,12.88,70,12.998
2012/2/5 12:00,1,10.66,12.88,65,12.998
2012/2/5 13:00,1,11.48,13.635,61,11.0014
2012/2/5 14:00,1,12.3,15.15,61,11.0014
2012/2/5 15:00,1,12.3,14.395,56,16.9979
2012/2/5 16:00,1,12.3,14.395,56,15.0013
2012/2/5 17:00,1,13.12,15.91,53,11.0014
2012/2/5 18:00,1,12.3,14.395,52,16.9979
2012/2/5 19:00,1,12.3,14.395,52,15.0013
2012/2/5 20:00,1,11.48,13.635,56,12.998
2012/2/5 21:00,1,11.48,14.395,56,7.0015
2012/2/5 22:00,1,10.66,13.635,60,7.0015
2012/2/5 23:00,1,9.84,12.12,70,8.9981
2012/2/6 0:00,1,9.84,12.12,65,8.9981
2012/2/6 1:00,1,9.02,12.88,75,6.0032
2012/2/6 2:00,1,9.02,13.635,75,0
2012/2/6 4:00,1,7.38,10.605,80,7.0015
2012/2/6 5:00,1,7.38,10.605,80,7.0015
2012/2/6 6:00,1,6.56,9.09,86,7.0015
2012/2/6 7:00,1,6.56,9.09,86,7.0015
2012/2/6 8:00,1,6.56,9.09,86,8.9981
2012/2/6 9:00,1,7.38,10.605,80,7.0015
2012/2/6 10:00,1,9.02,12.12,75,7.0015
2012/2/6 11:00,1,10.66,13.635,70,8.9981
2012/2/6 12:00,1,13.12,15.91,61,11.0014
2012/2/6 13:00,1,15.58,19.695,40,15.0013
2012/2/6 14:00,1,16.4,20.455,35,11.0014
2012/2/6 15:00,1,17.22,21.21,32,19.0012
2012/2/6 16:00,1,16.4,20.455,43,16.9979
2012/2/6 17:00,1,16.4,20.455,43,16.9979
2012/2/6 18:00,1,15.58,19.695,43,15.0013
2012/2/6 19:00,1,14.76,16.665,43,16.9979
2012/2/6 20:00,1,13.94,16.665,46,11.0014
2012/2/6 21:00,1,13.12,15.91,57,11.0014
2012/2/6 22:00,1,12.3,15.15,65,8.9981
2012/2/6 23:00,1,12.3,15.15,65,8.9981
2012/2/7 0:00,1,12.3,14.395,70,12.998
2012/2/7 1:00,1,11.48,14.395,61,8.9981
2012/2/7 2:00,1,12.3,16.665,61,0
2012/2/7 3:00,1,12.3,16.665,70,0
2012/2/7 4:00,1,12.3,16.665,70,0
2012/2/7 5:00,1,13.12,16.665,49,6.0032
2012/2/7 6:00,1,13.12,15.15,45,19.9995
2012/2/7 7:00,1,13.12,17.425,45,0
2012/2/7 8:00,1,12.3,15.91,49,0
2012/2/7 9:00,1,13.12,16.665,49,0
2012/2/7 10:00,1,13.94,16.665,46,11.0014
2012/2/7 11:00,1,14.76,17.425,46,12.998
2012/2/7 12:00,1,16.4,20.455,40,22.0028
2012/2/7 13:00,1,18.04,21.97,38,16.9979
2012/2/7 14:00,1,18.04,21.97,38,16.9979
2012/2/7 15:00,1,18.04,21.97,38,12.998
2012/2/7 16:00,1,18.04,21.97,35,16.9979
2012/2/7 17:00,1,18.04,21.97,35,12.998
2012/2/7 18:00,1,17.22,21.21,38,12.998
2012/2/7 19:00,1,15.58,19.695,43,15.0013
2012/2/7 20:00,1,14.76,17.425,50,8.9981
2012/2/7 21:00,1,13.94,17.425,61,7.0015
2012/2/7 22:00,1,13.12,15.91,57,12.998
2012/2/7 23:00,1,13.12,16.665,57,8.9981
2012/2/8 0:00,1,12.3,14.395,56,15.0013
2012/2/8 1:00,1,11.48,13.635,61,11.0014
2012/2/8 2:00,1,10.66,15.15,65,0
2012/2/8 3:00,1,10.66,15.15,65,0
2012/2/8 4:00,1,9.84,12.88,70,6.0032
2012/2/8 5:00,1,9.84,12.88,70,6.0032
2012/2/8 6:00,1,9.84,14.395,70,0
2012/2/8 7:00,1,9.84,12.88,70,7.0015
2012/2/8 8:00,1,9.84,11.365,70,15.0013
2012/2/8 9:00,1,9.84,12.88,70,11.0014
2012/2/8 10:00,1,10.66,12.88,70,15.0013
2012/2/8 11:00,1,10.66,12.88,65,15.0013
2012/2/8 12:00,1,11.48,12.88,65,19.0012
2012/2/8 13:00,1,11.48,14.395,61,7.0015
2012/2/8 14:00,1,12.3,15.15,56,11.0014
2012/2/8 15:00,1,12.3,15.91,61,7.0015
2012/2/8 16:00,1,10.66,13.635,81,7.0015
2012/2/8 17:00,1,9.84,12.88,87,7.0015
2012/2/8 18:00,1,9.84,12.88,87,7.0015
2012/2/8 19:00,1,9.84,12.88,87,7.0015
2012/2/8 20:00,1,9.84,12.12,87,8.9981
2012/2/8 21:00,1,9.84,11.365,87,12.998
2012/2/8 22:00,1,9.84,12.12,87,8.9981
2012/2/8 23:00,1,9.84,12.12,87,11.0014
2012/2/9 0:00,1,9.84,12.12,87,11.0014
2012/2/9 1:00,1,9.84,12.12,87,8.9981
2012/2/9 2:00,1,9.02,11.365,80,8.9981
2012/2/9 3:00,1,9.02,10.605,80,19.0012
2012/2/9 4:00,1,9.02,9.85,75,30.0026
2012/2/9 5:00,1,8.2,9.09,75,19.0012
2012/2/9 6:00,1,8.2,9.09,75,19.0012
2012/2/9 7:00,1,8.2,9.85,69,16.9979
2012/2/9 8:00,1,8.2,9.85,64,16.9979
2012/2/9 9:00,1,8.2,9.85,59,15.0013
2012/2/9 10:00,1,9.02,10.605,51,15.0013
2012/2/9 11:00,1,9.84,11.365,52,15.0013
2012/2/9 12:00,1,10.66,11.365,48,22.0028
2012/2/9 13:00,1,12.3,13.635,42,22.0028
2012/2/9 14:00,1,13.12,15.15,39,19.9995
2012/2/9 15:00,1,13.12,15.15,36,19.9995
2012/2/9 16:00,1,13.94,16.665,36,0
2012/2/9 17:00,1,13.94,16.665,34,8.9981
2012/2/9 18:00,1,13.94,16.665,31,11.0014
2012/2/9 19:00,1,13.12,16.665,33,7.0015
2012/2/9 20:00,1,13.12,17.425,36,0
2012/2/9 21:00,1,12.3,15.91,52,6.0032
2012/2/9 22:00,1,12.3,16.665,56,0
2012/2/9 23:00,1,12.3,16.665,52,0
2012/2/10 0:00,1,11.48,15.15,65,6.0032
2012/2/10 1:00,1,11.48,15.15,61,6.0032
2012/2/10 2:00,1,10.66,14.395,52,6.0032
2012/2/10 3:00,1,10.66,14.395,56,6.0032
2012/2/10 4:00,1,10.66,14.395,56,6.0032
2012/2/10 5:00,1,9.84,11.365,52,15.0013
2012/2/10 6:00,1,8.2,9.85,59,12.998
2012/2/10 7:00,1,8.2,10.605,59,11.0014
2012/2/10 8:00,1,8.2,10.605,59,11.0014
2012/2/10 9:00,1,9.02,11.365,55,11.0014
2012/2/10 10:00,1,10.66,13.635,48,8.9981
2012/2/10 11:00,1,11.48,14.395,45,7.0015
2012/2/10 12:00,1,12.3,15.15,42,8.9981
2012/2/10 13:00,1,12.3,15.91,42,6.0032
2012/2/10 14:00,1,13.12,16.665,39,6.0032
2012/2/10 15:00,1,13.12,16.665,45,8.9981
2012/2/10 16:00,1,13.94,15.91,42,16.9979
2012/2/10 17:00,1,13.94,16.665,42,12.998
2012/2/10 18:00,1,12.3,15.15,61,8.9981
2012/2/10 19:00,1,13.12,17.425,57,0
2012/2/10 20:00,1,13.12,17.425,57,0
2012/2/10 21:00,1,13.12,16.665,66,6.0032
2012/2/10 22:00,1,13.12,17.425,66,0
2012/2/10 23:00,1,12.3,15.91,70,6.0032
2012/2/11 0:00,1,12.3,15.15,70,8.9981
2012/2/11 1:00,1,11.48,14.395,81,8.9981
2012/2/11 2:00,1,10.66,12.88,81,12.998
2012/2/11 3:00,1,9.84,11.365,87,15.0013
2012/2/11 4:00,1,9.84,11.365,87,15.0013
2012/2/11 5:00,1,9.02,11.365,93,11.0014
2012/2/11 6:00,1,9.02,11.365,93,8.9981
2012/2/11 7:00,1,9.02,11.365,93,8.9981
2012/2/11 8:00,1,9.02,11.365,93,8.9981
2012/2/11 9:00,1,9.02,12.12,93,7.0015
2012/2/11 10:00,1,9.02,12.12,93,7.0015
2012/2/11 11:00,1,9.84,12.88,81,7.0015
2012/2/11 12:00,1,10.66,12.88,81,11.0014
2012/2/11 13:00,1,10.66,12.12,81,19.0012
2012/2/11 14:00,1,10.66,12.12,81,16.9979
2012/2/11 15:00,1,12.3,13.635,61,19.9995
2012/2/11 16:00,1,9.02,9.85,75,27.9993
2012/2/11 17:00,1,9.02,9.09,69,31.0009
2012/2/11 18:00,1,9.02,9.09,47,43.9989
2012/2/11 19:00,1,8.2,7.575,40,36.9974
2012/2/11 20:00,1,6.56,6.06,43,36.9974
2012/2/11 21:00,1,5.74,3.79,43,43.0006
2012/2/11 22:00,1,5.74,5.305,39,26.0027
2012/2/11 23:00,1,4.92,3.79,50,32.9975
2012/2/12 0:00,1,4.1,3.79,68,26.0027
2012/2/12 1:00,1,3.28,2.275,79,31.0009
2012/2/12 2:00,1,4.1,3.03,58,39.0007
2012/2/12 3:00,1,4.1,2.275,46,46.0022
2012/2/12 4:00,1,4.1,2.275,46,47.9988
2012/2/12 5:00,1,4.1,3.79,49,26.0027
2012/2/12 6:00,1,4.1,3.79,49,26.0027
2012/2/12 7:00,1,3.28,4.545,53,12.998
2012/2/12 8:00,1,3.28,3.79,53,16.9979
2012/2/12 9:00,1,4.1,4.545,49,19.9995
2012/2/12 10:00,1,4.92,5.305,42,23.9994
2012/2/12 11:00,1,4.92,5.305,42,19.9995
2012/2/12 12:00,1,5.74,3.79,39,43.0006
2012/2/12 13:00,1,6.56,6.06,40,30.0026
2012/2/12 14:00,1,6.56,6.06,40,35.0008
2012/2/12 15:00,1,6.56,6.06,40,36.9974
2012/2/12 16:00,1,8.2,8.335,34,31.0009
2012/2/12 17:00,1,7.38,7.575,37,27.9993
2012/2/12 18:00,1,6.56,6.06,40,31.0009
2012/2/12 19:00,1,6.56,6.82,40,19.0012
2012/2/12 20:00,1,5.74,6.06,42,22.0028
2012/2/12 21:00,1,5.74,6.06,43,19.9995
2012/2/12 22:00,1,5.74,7.575,43,11.0014
2012/2/12 23:00,1,5.74,6.82,43,15.0013
2012/2/13 0:00,1,5.74,6.82,46,15.0013
2012/2/13 1:00,1,4.92,6.06,50,15.0013
2012/2/13 2:00,1,5.74,6.82,46,12.998
2012/2/13 3:00,1,4.92,7.575,54,7.0015
2012/2/13 4:00,1,4.92,8.335,54,6.0032
2012/2/13 5:00,1,4.1,6.06,58,8.9981
2012/2/13 6:00,1,4.1,5.305,54,15.0013
2012/2/13 7:00,1,4.1,5.305,54,12.998
2012/2/13 8:00,1,4.1,6.06,54,8.9981
2012/2/13 9:00,1,4.92,6.82,50,12.998
2012/2/13 10:00,1,5.74,7.575,50,8.9981
2012/2/13 11:00,1,9.02,11.365,37,12.998
2012/2/13 12:00,1,11.48,12.88,28,22.0028
2012/2/13 13:00,1,13.12,15.15,22,15.0013
2012/2/13 14:00,1,13.94,17.425,23,7.0015
2012/2/13 15:00,1,14.76,17.425,27,8.9981
2012/2/13 16:00,1,14.76,17.425,23,12.998
2012/2/13 17:00,1,14.76,17.425,23,12.998
2012/2/13 18:00,1,13.94,15.91,25,16.9979
2012/2/13 19:00,1,13.94,16.665,25,8.9981
2012/2/13 20:00,1,12.3,15.15,42,11.0014
2012/2/13 21:00,1,11.48,14.395,45,8.9981
2012/2/13 22:00,1,10.66,13.635,56,7.0015
2012/2/13 23:00,1,11.48,15.91,41,0
2012/2/14 0:00,1,10.66,15.15,60,0
2012/2/14 1:00,1,10.66,15.15,56,0
2012/2/14 2:00,1,11.48,15.91,41,0
2012/2/14 3:00,1,10.66,15.15,52,0
2012/2/14 4:00,1,10.66,13.635,65,7.0015
2012/2/14 5:00,1,10.66,13.635,65,7.0015
2012/2/14 6:00,1,10.66,15.15,56,0
2012/2/14 7:00,1,9.84,12.88,60,6.0032
2012/2/14 8:00,1,9.84,14.395,70,0
2012/2/14 9:00,1,10.66,14.395,56,6.0032
2012/2/14 10:00,1,10.66,13.635,60,8.9981
2012/2/14 11:00,1,12.3,15.15,45,11.0014
2012/2/14 12:00,1,12.3,14.395,52,15.0013
2012/2/14 13:00,1,14.76,16.665,40,16.9979
2012/2/14 14:00,1,16.4,20.455,40,15.0013
2012/2/14 15:00,1,17.22,21.21,38,30.0026
2012/2/14 16:00,1,17.22,21.21,35,19.9995
2012/2/14 17:00,1,17.22,21.21,38,23.9994
2012/2/14 18:00,1,15.58,19.695,46,19.9995
2012/2/14 19:00,1,14.76,17.425,50,11.0014
2012/2/14 20:00,1,15.58,19.695,46,8.9981
2012/2/14 21:00,1,14.76,18.18,50,7.0015
2012/2/14 22:00,1,14.76,18.18,50,7.0015
2012/2/14 23:00,1,14.76,18.18,50,6.0032
2012/2/15 0:00,1,13.12,17.425,57,0
2012/2/15 1:00,1,13.94,18.18,53,0
2012/2/15 2:00,1,12.3,16.665,61,0
2012/2/15 3:00,1,11.48,15.91,75,0
2012/2/15 4:00,1,11.48,14.395,70,7.0015
2012/2/15 5:00,1,11.48,14.395,70,7.0015
2012/2/15 6:00,1,12.3,15.15,61,8.9981
2012/2/15 7:00,1,12.3,14.395,65,12.998
2012/2/15 8:00,1,13.12,14.395,61,23.9994
2012/2/15 9:00,1,13.12,15.15,61,22.0028
2012/2/15 10:00,1,13.94,15.15,57,19.9995
2012/2/15 11:00,1,14.76,16.665,53,19.0012
2012/2/15 12:00,1,15.58,19.695,46,26.0027
2012/2/15 13:00,1,16.4,20.455,43,19.0012
2012/2/15 14:00,1,17.22,21.21,41,23.9994
2012/2/15 15:00,1,17.22,21.21,41,15.0013
