datetime,season,holiday,workingday,casual,registered,count
2012/1/4 12:00,1,0,1,9,75,84
2012/1/4 13:00,1,0,1,9,82,91
2012/1/4 14:00,1,0,1,6,69,75
2012/1/4 15:00,1,0,1,9,81,90
2012/1/4 16:00,1,0,1,8,123,131
2012/1/4 17:00,1,0,1,9,272,281
2012/1/4 18:00,1,0,1,9,280,289
2012/1/4 19:00,1,0,1,2,182,184
2012/1/4 20:00,1,0,1,2,121,123
2012/1/4 21:00,1,0,1,2,88,90
2012/1/4 22:00,1,0,1,4,48,52
2012/1/4 23:00,1,0,1,0,32,32
2012/1/5 0:00,1,0,1,1,13,14
2012/1/5 1:00,1,0,1,0,5,5
2012/1/5 2:00,1,0,1,0,4,4
2012/1/5 3:00,1,0,1,0,4,4
2012/1/5 4:00,1,0,1,0,5,5
2012/1/5 5:00,1,0,1,0,26,26
2012/1/5 6:00,1,0,1,0,78,78
2012/1/5 7:00,1,0,1,3,212,215
2012/1/5 8:00,1,0,1,11,377,388
2012/1/5 9:00,1,0,1,7,220,227
2012/1/5 10:00,1,0,1,5,81,86
2012/1/5 11:00,1,0,1,6,78,84
2012/1/5 12:00,1,0,1,6,114,120
2012/1/5 13:00,1,0,1,6,112,118
2012/1/5 14:00,1,0,1,13,104,117
2012/1/5 15:00,1,0,1,6,113,119
2012/1/5 16:00,1,0,1,19,178,197
2012/1/5 17:00,1,0,1,19,393,412
2012/1/5 18:00,1,0,1,9,374,383
2012/1/5 19:00,1,0,1,10,255,265
2012/1/5 20:00,1,0,1,5,172,177
2012/1/5 21:00,1,0,1,9,88,97
2012/1/5 22:00,1,0,1,1,70,71
2012/1/5 23:00,1,0,1,4,56,60
2012/1/6 0:00,1,0,1,1,24,25
2012/1/6 1:00,1,0,1,2,6,8
2012/1/6 2:00,1,0,1,2,3,5
2012/1/6 3:00,1,0,1,1,3,4
2012/1/6 4:00,1,0,1,0,3,3
2012/1/6 5:00,1,0,1,0,13,13
2012/1/6 6:00,1,0,1,1,69,70
2012/1/6 7:00,1,0,1,4,201,205
2012/1/6 8:00,1,0,1,11,436,447
2012/1/6 9:00,1,0,1,4,237,241
2012/1/6 10:00,1,0,1,14,102,116
2012/1/6 11:00,1,0,1,8,130,138
2012/1/6 12:00,1,0,1,23,168,191
2012/1/6 13:00,1,0,1,16,188,204
2012/1/6 14:00,1,0,1,26,152,178
2012/1/6 15:00,1,0,1,44,178,222
2012/1/6 16:00,1,0,1,35,259,294
2012/1/6 17:00,1,0,1,20,456,476
2012/1/6 18:00,1,0,1,28,391,419
2012/1/6 19:00,1,0,1,11,261,272
2012/1/6 20:00,1,0,1,14,163,177
2012/1/6 21:00,1,0,1,17,137,154
2012/1/6 22:00,1,0,1,12,123,135
2012/1/6 23:00,1,0,1,13,88,101
2012/1/7 0:00,1,0,0,2,77,79
2012/1/7 1:00,1,0,0,6,56,62
2012/1/7 2:00,1,0,0,2,36,38
2012/1/7 3:00,1,0,0,1,19,20
2012/1/7 4:00,1,0,0,1,9,10
2012/1/7 5:00,1,0,0,2,7,9
2012/1/7 6:00,1,0,0,0,7,7
2012/1/7 7:00,1,0,0,0,20,20
2012/1/7 8:00,1,0,0,0,64,64
2012/1/7 9:00,1,0,0,14,116,130
2012/1/7 10:00,1,0,0,43,160,203
2012/1/7 11:00,1,0,0,74,250,324
2012/1/7 12:00,1,0,0,100,276,376
2012/1/7 13:00,1,0,0,149,296,445
2012/1/7 14:00,1,0,0,156,356,512
2012/1/7 15:00,1,0,0,132,317,449
2012/1/7 16:00,1,0,0,133,268,401
2012/1/7 17:00,1,0,0,87,235,322
2012/1/7 18:00,1,0,0,49,248,297
2012/1/7 19:00,1,0,0,44,171,215
2012/1/7 20:00,1,0,0,21,149,170
2012/1/7 21:00,1,0,0,22,118,140
2012/1/7 22:00,1,0,0,16,93,109
2012/1/7 23:00,1,0,0,16,103,119
2012/1/8 0:00,1,0,0,14,77,91
2012/1/8 1:00,1,0,0,10,62,72
2012/1/8 2:00,1,0,0,10,57,67
2012/1/8 3:00,1,0,0,6,26,32
2012/1/8 4:00,1,0,0,2,4,6
2012/1/8 5:00,1,0,0,0,2,2
2012/1/8 6:00,1,0,0,0,2,2
2012/1/8 7:00,1,0,0,1,23,24
2012/1/8 8:00,1,0,0,4,53,57
2012/1/8 9:00,1,0,0,23,102,125
2012/1/8 10:00,1,0,0,27,181,208
2012/1/8 11:00,1,0,0,55,201,256
2012/1/8 12:00,1,0,0,78,273,351
2012/1/8 13:00,1,0,0,77,266,343
2012/1/8 14:00,1,0,0,75,253,328
2012/1/8 15:00,1,0,0,89,241,330
2012/1/8 16:00,1,0,0,58,256,314
2012/1/8 17:00,1,0,0,22,197,219
2012/1/8 18:00,1,0,0,19,162,181
2012/1/8 19:00,1,0,0,8,104,112
2012/1/8 20:00,1,0,0,7,119,126
2012/1/8 21:00,1,0,0,10,81,91
2012/1/8 22:00,1,0,0,4,54,58
2012/1/8 23:00,1,0,0,0,30,30
2012/1/9 0:00,1,0,1,3,12,15
2012/1/9 1:00,1,0,1,1,4,5
2012/1/9 2:00,1,0,1,2,3,5
2012/1/9 3:00,1,0,1,0,3,3
2012/1/9 4:00,1,0,1,0,4,4
2012/1/9 5:00,1,0,1,0,21,21
2012/1/9 6:00,1,0,1,3,85,88
2012/1/9 7:00,1,0,1,1,239,240
2012/1/9 8:00,1,0,1,13,407,420
2012/1/9 9:00,1,0,1,9,188,197
2012/1/9 10:00,1,0,1,13,95,108
2012/1/9 11:00,1,0,1,6,82,88
2012/1/9 12:00,1,0,1,10,93,103
2012/1/9 13:00,1,0,1,3,77,80
2012/1/9 14:00,1,0,1,5,45,50
2012/1/9 15:00,1,0,1,5,64,69
2012/1/9 16:00,1,0,1,3,46,49
2012/1/9 17:00,1,0,1,5,147,152
2012/1/9 18:00,1,0,1,6,158,164
2012/1/9 19:00,1,0,1,3,187,190
2012/1/9 20:00,1,0,1,5,127,132
2012/1/9 21:00,1,0,1,1,78,79
2012/1/9 22:00,1,0,1,8,54,62
2012/1/9 23:00,1,0,1,1,51,52
2012/1/10 0:00,1,0,1,0,14,14
2012/1/10 1:00,1,0,1,2,3,5
2012/1/10 2:00,1,0,1,2,2,4
2012/1/10 4:00,1,0,1,0,4,4
2012/1/10 5:00,1,0,1,0,23,23
2012/1/10 6:00,1,0,1,0,79,79
2012/1/10 7:00,1,0,1,3,219,222
2012/1/10 8:00,1,0,1,6,465,471
2012/1/10 9:00,1,0,1,11,184,195
2012/1/10 10:00,1,0,1,3,80,83
2012/1/10 11:00,1,0,1,8,93,101
2012/1/10 12:00,1,0,1,13,127,140
2012/1/10 13:00,1,0,1,15,163,178
2012/1/10 14:00,1,0,1,10,96,106
2012/1/10 15:00,1,0,1,17,119,136
2012/1/10 16:00,1,0,1,15,225,240
2012/1/10 17:00,1,0,1,14,446,460
2012/1/10 18:00,1,0,1,13,372,385
2012/1/10 19:00,1,0,1,11,270,281
2012/1/10 20:00,1,0,1,10,190,200
2012/1/10 21:00,1,0,1,7,109,116
2012/1/10 22:00,1,0,1,10,104,114
2012/1/10 23:00,1,0,1,3,38,41
2012/1/11 0:00,1,0,1,2,26,28
2012/1/11 1:00,1,0,1,1,6,7
2012/1/11 2:00,1,0,1,0,5,5
2012/1/11 3:00,1,0,1,0,4,4
2012/1/11 4:00,1,0,1,0,2,2
2012/1/11 5:00,1,0,1,0,22,22
2012/1/11 6:00,1,0,1,2,72,74
2012/1/11 7:00,1,0,1,9,247,256
2012/1/11 8:00,1,0,1,11,488,499
2012/1/11 9:00,1,0,1,7,218,225
2012/1/11 10:00,1,0,1,13,84,97
2012/1/11 11:00,1,0,1,9,90,99
2012/1/11 12:00,1,0,1,4,51,55
2012/1/11 13:00,1,0,1,8,57,65
2012/1/11 14:00,1,0,1,3,70,73
2012/1/11 15:00,1,0,1,6,73,79
2012/1/11 16:00,1,0,1,6,112,118
2012/1/11 17:00,1,0,1,6,128,134
2012/1/11 18:00,1,0,1,2,96,98
2012/1/11 19:00,1,0,1,1,92,93
2012/1/11 20:00,1,0,1,2,55,57
2012/1/11 21:00,1,0,1,0,29,29
2012/1/11 22:00,1,0,1,0,49,49
2012/1/11 23:00,1,0,1,0,9,9
2012/1/12 0:00,1,0,1,0,3,3
2012/1/12 1:00,1,0,1,0,3,3
2012/1/12 2:00,1,0,1,1,1,2
2012/1/12 3:00,1,0,1,0,3,3
2012/1/12 4:00,1,0,1,0,2,2
2012/1/12 5:00,1,0,1,0,16,16
2012/1/12 6:00,1,0,1,1,88,89
2012/1/12 7:00,1,0,1,2,218,220
2012/1/12 8:00,1,0,1,11,497,508
2012/1/12 9:00,1,0,1,10,220,230
2012/1/12 10:00,1,0,1,6,84,90
2012/1/12 11:00,1,0,1,18,101,119
2012/1/12 12:00,1,0,1,14,130,144
2012/1/12 13:00,1,0,1,13,170,183
2012/1/12 14:00,1,0,1,24,132,156
2012/1/12 15:00,1,0,1,32,156,188
2012/1/12 16:00,1,0,1,33,248,281
2012/1/12 17:00,1,0,1,23,472,495
2012/1/12 18:00,1,0,1,22,399,421
2012/1/12 19:00,1,0,1,17,313,330
2012/1/12 20:00,1,0,1,11,229,240
2012/1/12 21:00,1,0,1,12,162,174
2012/1/12 22:00,1,0,1,12,121,133
2012/1/12 23:00,1,0,1,7,60,67
2012/1/13 0:00,1,0,1,4,38,42
2012/1/13 1:00,1,0,1,0,12,12
2012/1/13 2:00,1,0,1,1,13,14
2012/1/13 3:00,1,0,1,3,4,7
2012/1/13 4:00,1,0,1,1,2,3
2012/1/13 5:00,1,0,1,0,21,21
2012/1/13 6:00,1,0,1,2,71,73
2012/1/13 7:00,1,0,1,3,174,177
2012/1/13 8:00,1,0,1,11,408,419
2012/1/13 9:00,1,0,1,10,204,214
2012/1/13 10:00,1,0,1,2,101,103
2012/1/13 11:00,1,0,1,12,102,114
2012/1/13 12:00,1,0,1,14,140,154
2012/1/13 13:00,1,0,1,14,140,154
2012/1/13 14:00,1,0,1,10,119,129
2012/1/13 15:00,1,0,1,15,123,138
2012/1/13 16:00,1,0,1,18,215,233
2012/1/13 17:00,1,0,1,15,317,332
2012/1/13 18:00,1,0,1,7,294,301
2012/1/13 19:00,1,0,1,7,199,206
2012/1/13 20:00,1,0,1,6,130,136
2012/1/13 21:00,1,0,1,7,95,102
2012/1/13 22:00,1,0,1,7,58,65
2012/1/13 23:00,1,0,1,5,60,65
2012/1/14 0:00,1,0,0,2,42,44
2012/1/14 1:00,1,0,0,6,44,50
2012/1/14 2:00,1,0,0,6,32,38
2012/1/14 3:00,1,0,0,6,14,20
2012/1/14 4:00,1,0,0,0,3,3
2012/1/14 5:00,1,0,0,0,4,4
2012/1/14 6:00,1,0,0,0,5,5
2012/1/14 7:00,1,0,0,0,24,24
2012/1/14 8:00,1,0,0,3,89,92
2012/1/14 9:00,1,0,0,3,78,81
2012/1/14 10:00,1,0,0,14,135,149
2012/1/14 11:00,1,0,0,28,150,178
2012/1/14 12:00,1,0,0,30,189,219
2012/1/14 13:00,1,0,0,38,182,220
2012/1/14 14:00,1,0,0,52,179,231
2012/1/14 15:00,1,0,0,49,177,226
2012/1/14 16:00,1,0,0,28,178,206
2012/1/14 17:00,1,0,0,15,129,144
2012/1/14 18:00,1,0,0,21,122,143
2012/1/14 19:00,1,0,0,12,90,102
2012/1/14 20:00,1,0,0,8,95,103
2012/1/14 21:00,1,0,0,3,66,69
2012/1/14 22:00,1,0,0,4,62,66
2012/1/14 23:00,1,0,0,5,71,76
2012/1/15 0:00,1,0,0,9,50,59
2012/1/15 1:00,1,0,0,2,40,42
2012/1/15 2:00,1,0,0,5,38,43
2012/1/15 3:00,1,0,0,1,24,25
2012/1/15 4:00,1,0,0,1,5,6
2012/1/15 5:00,1,0,0,0,5,5
2012/1/15 6:00,1,0,0,1,7,8
2012/1/15 7:00,1,0,0,3,14,17
2012/1/15 8:00,1,0,0,2,34,36
2012/1/15 9:00,1,0,0,10,80,90
2012/1/15 10:00,1,0,0,11,115,126
2012/1/15 11:00,1,0,0,21,144,165
2012/1/15 12:00,1,0,0,42,192,234
2012/1/15 13:00,1,0,0,40,184,224
2012/1/15 14:00,1,0,0,25,163,188
2012/1/15 15:00,1,0,0,33,173,206
2012/1/15 16:00,1,0,0,31,174,205
2012/1/15 17:00,1,0,0,15,131,146
2012/1/15 18:00,1,0,0,7,113,120
2012/1/15 19:00,1,0,0,9,101,110
2012/1/15 20:00,1,0,0,10,85,95
2012/1/15 21:00,1,0,0,1,71,72
2012/1/15 22:00,1,0,0,2,58,60
2012/1/15 23:00,1,0,0,3,26,29
2012/1/16 0:00,1,1,0,2,23,25
2012/1/16 1:00,1,1,0,2,18,20
2012/1/16 2:00,1,1,0,3,14,17
2012/1/16 3:00,1,1,0,0,3,3
2012/1/16 4:00,1,1,0,2,6,8
2012/1/16 5:00,1,1,0,1,5,6
2012/1/16 6:00,1,1,0,0,13,13
2012/1/16 7:00,1,1,0,5,28,33
2012/1/16 8:00,1,1,0,3,75,78
2012/1/16 9:00,1,1,0,7,89,96
2012/1/16 10:00,1,1,0,19,107,126
2012/1/16 11:00,1,1,0,21,158,179
2012/1/16 12:00,1,1,0,20,165,185
2012/1/16 13:00,1,1,0,26,202,228
2012/1/16 14:00,1,1,0,23,158,181
2012/1/16 15:00,1,1,0,17,175,192
2012/1/16 16:00,1,1,0,22,158,180
2012/1/16 17:00,1,1,0,19,174,193
2012/1/16 18:00,1,1,0,6,175,181
2012/1/16 19:00,1,1,0,10,134,144
2012/1/16 20:00,1,1,0,2,88,90
2012/1/16 21:00,1,1,0,3,46,49
2012/1/16 22:00,1,1,0,4,39,43
2012/1/16 23:00,1,1,0,0,28,28
2012/1/17 0:00,1,0,1,0,12,12
2012/1/17 1:00,1,0,1,0,2,2
2012/1/17 2:00,1,0,1,0,12,12
2012/1/17 4:00,1,0,1,0,2,2
2012/1/17 5:00,1,0,1,0,13,13
2012/1/17 6:00,1,0,1,0,57,57
2012/1/17 7:00,1,0,1,5,121,126
2012/1/17 8:00,1,0,1,3,90,93
2012/1/17 9:00,1,0,1,7,61,68
2012/1/17 10:00,1,0,1,1,61,62
2012/1/17 11:00,1,0,1,2,73,75
2012/1/17 12:00,1,0,1,3,83,86
2012/1/17 13:00,1,0,1,8,95,103
2012/1/17 14:00,1,0,1,12,120,132
2012/1/17 15:00,1,0,1,6,123,129
2012/1/17 16:00,1,0,1,14,205,219
2012/1/17 17:00,1,0,1,20,442,462
2012/1/17 18:00,1,0,1,12,451,463
2012/1/17 19:00,1,0,1,11,297,308
2012/1/17 20:00,1,0,1,11,169,180
2012/1/17 21:00,1,0,1,6,174,180
2012/1/17 22:00,1,0,1,5,85,90
2012/1/17 23:00,1,0,1,1,60,61
2012/1/18 0:00,1,0,1,3,14,17
2012/1/18 1:00,1,0,1,0,10,10
2012/1/18 2:00,1,0,1,1,1,2
2012/1/18 3:00,1,0,1,1,3,4
2012/1/18 4:00,1,0,1,0,1,1
2012/1/18 5:00,1,0,1,0,29,29
2012/1/18 6:00,1,0,1,0,88,88
2012/1/18 7:00,1,0,1,1,262,263
2012/1/18 8:00,1,0,1,15,474,489
2012/1/18 9:00,1,0,1,6,196,202
2012/1/18 10:00,1,0,1,5,88,93
2012/1/18 11:00,1,0,1,4,110,114
2012/1/18 12:00,1,0,1,6,155,161
2012/1/18 13:00,1,0,1,6,124,130
2012/1/18 14:00,1,0,1,7,98,105
2012/1/18 15:00,1,0,1,8,122,130
2012/1/18 16:00,1,0,1,13,163,176
2012/1/18 17:00,1,0,1,8,338,346
2012/1/18 18:00,1,0,1,8,347,355
2012/1/18 19:00,1,0,1,5,251,256
2012/1/18 20:00,1,0,1,1,164,165
2012/1/18 21:00,1,0,1,5,119,124
2012/1/18 22:00,1,0,1,4,74,78
2012/1/18 23:00,1,0,1,2,36,38
2012/1/19 0:00,1,0,1,0,16,16
2012/1/19 1:00,1,0,1,0,5,5
2012/1/19 2:00,1,0,1,0,3,3
2012/1/19 3:00,1,0,1,0,4,4
2012/1/19 4:00,1,0,1,0,1,1
2012/1/19 5:00,1,0,1,0,19,19
2012/1/19 6:00,1,0,1,0,86,86
2012/1/19 7:00,1,0,1,2,204,206
2012/1/19 8:00,1,0,1,9,414,423
2012/1/19 9:00,1,0,1,6,204,210
2012/1/19 10:00,1,0,1,10,98,108
2012/1/19 11:00,1,0,1,6,93,99
2012/1/19 12:00,1,0,1,5,106,111
2012/1/19 13:00,1,0,1,6,118,124
2012/1/19 14:00,1,0,1,15,104,119
2012/1/19 15:00,1,0,1,9,118,127
2012/1/19 16:00,1,0,1,8,185,193
2012/1/19 17:00,1,0,1,21,364,385
2012/1/19 18:00,1,0,1,16,345,361
2012/1/19 19:00,1,0,1,5,229,234
2012/1/19 20:00,1,0,1,7,184,191
2012/1/19 21:00,1,0,1,4,117,121
2012/1/19 22:00,1,0,1,0,90,90
2012/1/19 23:00,1,0,1,1,55,56
2012/2/1 0:00,1,0,1,0,31,31
2012/2/1 1:00,1,0,1,0,4,4
2012/2/1 2:00,1,0,1,1,6,7
2012/2/1 3:00,1,0,1,0,3,3
2012/2/1 4:00,1,0,1,0,1,1
2012/2/1 5:00,1,0,1,0,18,18
2012/2/1 6:00,1,0,1,0,67,67
2012/2/1 7:00,1,0,1,7,201,208
2012/2/1 8:00,1,0,1,15,505,520
2012/2/1 9:00,1,0,1,9,267,276
2012/2/1 10:00,1,0,1,9,124,133
2012/2/1 11:00,1,0,1,27,116,143
2012/2/1 12:00,1,0,1,26,153,179
2012/2/1 13:00,1,0,1,12,174,186
2012/2/1 14:00,1,0,1,33,159,192
2012/2/1 15:00,1,0,1,25,169,194
2012/2/1 16:00,1,0,1,22,261,283
2012/2/1 17:00,1,0,1,31,508,539
2012/2/1 18:00,1,0,1,12,514,526
2012/2/1 19:00,1,0,1,20,315,335
2012/2/1 20:00,1,0,1,10,254,264
2012/2/1 21:00,1,0,1,16,217,233
2012/2/1 22:00,1,0,1,7,133,140
2012/2/1 23:00,1,0,1,22,75,97
2012/2/2 0:00,1,0,1,7,24,31
2012/2/2 1:00,1,0,1,3,14,17
2012/2/2 2:00,1,0,1,2,7,9
2012/2/2 3:00,1,0,1,0,2,2
2012/2/2 4:00,1,0,1,0,1,1
2012/2/2 5:00,1,0,1,0,19,19
2012/2/2 6:00,1,0,1,1,73,74
2012/2/2 7:00,1,0,1,4,201,205
2012/2/2 8:00,1,0,1,9,436,445
2012/2/2 9:00,1,0,1,15,213,228
2012/2/2 10:00,1,0,1,6,72,78
2012/2/2 11:00,1,0,1,6,99,105
2012/2/2 12:00,1,0,1,8,140,148
2012/2/2 13:00,1,0,1,13,124,137
2012/2/2 14:00,1,0,1,12,129,141
2012/2/2 15:00,1,0,1,24,150,174
2012/2/2 16:00,1,0,1,18,211,229
2012/2/2 17:00,1,0,1,13,437,450
2012/2/2 18:00,1,0,1,17,393,410
2012/2/2 19:00,1,0,1,16,311,327
2012/2/2 20:00,1,0,1,9,204,213
2012/2/2 21:00,1,0,1,4,144,148
2012/2/2 22:00,1,0,1,3,106,109
2012/2/2 23:00,1,0,1,0,61,61
2012/2/3 0:00,1,0,1,1,37,38
2012/2/3 1:00,1,0,1,3,19,22
2012/2/3 2:00,1,0,1,0,6,6
2012/2/3 3:00,1,0,1,0,4,4
2012/2/3 4:00,1,0,1,0,2,2
2012/2/3 5:00,1,0,1,0,17,17
2012/2/3 6:00,1,0,1,0,88,88
2012/2/3 7:00,1,0,1,10,216,226
2012/2/3 8:00,1,0,1,12,429,441
2012/2/3 9:00,1,0,1,18,252,270
2012/2/3 10:00,1,0,1,15,114,129
2012/2/3 11:00,1,0,1,15,149,164
2012/2/3 12:00,1,0,1,25,191,216
2012/2/3 13:00,1,0,1,25,173,198
2012/2/3 14:00,1,0,1,22,148,170
2012/2/3 15:00,1,0,1,48,168,216
2012/2/3 16:00,1,0,1,36,275,311
2012/2/3 17:00,1,0,1,30,458,488
2012/2/3 18:00,1,0,1,17,368,385
2012/2/3 19:00,1,0,1,11,256,267
2012/2/3 20:00,1,0,1,8,155,163
2012/2/3 21:00,1,0,1,8,126,134
2012/2/3 22:00,1,0,1,3,116,119
2012/2/3 23:00,1,0,1,3,74,77
2012/2/4 0:00,1,0,0,10,76,86
2012/2/4 1:00,1,0,0,0,43,43
2012/2/4 2:00,1,0,0,6,38,44
2012/2/4 3:00,1,0,0,1,17,18
2012/2/4 4:00,1,0,0,1,5,6
2012/2/4 5:00,1,0,0,1,3,4
2012/2/4 6:00,1,0,0,1,4,5
2012/2/4 7:00,1,0,0,1,27,28
2012/2/4 8:00,1,0,0,4,86,90
2012/2/4 9:00,1,0,0,16,141,157
2012/2/4 10:00,1,0,0,31,193,224
2012/2/4 11:00,1,0,0,46,224,270
2012/2/4 12:00,1,0,0,40,260,300
2012/2/4 13:00,1,0,0,58,244,302
2012/2/4 14:00,1,0,0,47,229,276
2012/2/4 15:00,1,0,0,61,244,305
2012/2/4 16:00,1,0,0,20,123,143
2012/2/4 17:00,1,0,0,13,54,67
2012/2/4 18:00,1,0,0,6,58,64
2012/2/4 19:00,1,0,0,5,75,80
2012/2/4 20:00,1,0,0,4,73,77
2012/2/4 21:00,1,0,0,4,74,78
2012/2/4 22:00,1,0,0,4,91,95
2012/2/4 23:00,1,0,0,4,66,70
2012/2/5 0:00,1,0,0,3,58,61
2012/2/5 1:00,1,0,0,5,46,51
2012/2/5 2:00,1,0,0,4,59,63
2012/2/5 3:00,1,0,0,4,13,17
2012/2/5 4:00,1,0,0,0,9,9
2012/2/5 5:00,1,0,0,0,4,4
2012/2/5 6:00,1,0,0,0,4,4
2012/2/5 7:00,1,0,0,0,16,16
2012/2/5 8:00,1,0,0,4,58,62
2012/2/5 9:00,1,0,0,9,83,92
2012/2/5 10:00,1,0,0,10,138,148
2012/2/5 11:00,1,0,0,22,160,182
2012/2/5 12:00,1,0,0,25,223,248
2012/2/5 13:00,1,0,0,33,241,274
2012/2/5 14:00,1,0,0,40,203,243
2012/2/5 15:00,1,0,0,55,217,272
2012/2/5 16:00,1,0,0,35,261,296
2012/2/5 17:00,1,0,0,31,275,306
2012/2/5 18:00,1,0,0,10,171,181
2012/2/5 19:00,1,0,0,6,63,69
2012/2/5 20:00,1,0,0,3,47,50
2012/2/5 21:00,1,0,0,6,60,66
2012/2/5 22:00,1,0,0,9,182,191
2012/2/5 23:00,1,0,0,4,38,42
2012/2/6 0:00,1,0,1,7,14,21
2012/2/6 1:00,1,0,1,0,6,6
2012/2/6 2:00,1,0,1,0,3,3
2012/2/6 4:00,1,0,1,0,2,2
2012/2/6 5:00,1,0,1,0,17,17
2012/2/6 6:00,1,0,1,0,72,72
2012/2/6 7:00,1,0,1,5,229,234
2012/2/6 8:00,1,0,1,10,434,444
2012/2/6 9:00,1,0,1,8,269,277
2012/2/6 10:00,1,0,1,20,96,116
2012/2/6 11:00,1,0,1,12,104,116
2012/2/6 12:00,1,0,1,19,131,150
2012/2/6 13:00,1,0,1,17,124,141
2012/2/6 14:00,1,0,1,14,126,140
2012/2/6 15:00,1,0,1,25,146,171
2012/2/6 16:00,1,0,1,13,215,228
2012/2/6 17:00,1,0,1,13,417,430
2012/2/6 18:00,1,0,1,11,426,437
2012/2/6 19:00,1,0,1,7,284,291
2012/2/6 20:00,1,0,1,7,194,201
2012/2/6 21:00,1,0,1,11,143,154
2012/2/6 22:00,1,0,1,4,83,87
2012/2/6 23:00,1,0,1,3,43,46
2012/2/7 0:00,1,0,1,1,22,23
2012/2/7 1:00,1,0,1,8,6,14
2012/2/7 2:00,1,0,1,0,4,4
2012/2/7 3:00,1,0,1,1,1,2
2012/2/7 4:00,1,0,1,0,3,3
2012/2/7 5:00,1,0,1,0,15,15
2012/2/7 6:00,1,0,1,2,98,100
2012/2/7 7:00,1,0,1,6,293,299
2012/2/7 8:00,1,0,1,7,522,529
2012/2/7 9:00,1,0,1,11,278,289
2012/2/7 10:00,1,0,1,12,104,116
2012/2/7 11:00,1,0,1,9,120,129
2012/2/7 12:00,1,0,1,9,163,172
2012/2/7 13:00,1,0,1,15,169,184
2012/2/7 14:00,1,0,1,11,127,138
2012/2/7 15:00,1,0,1,13,133,146
2012/2/7 16:00,1,0,1,19,257,276
2012/2/7 17:00,1,0,1,15,494,509
2012/2/7 18:00,1,0,1,10,508,518
2012/2/7 19:00,1,0,1,11,327,338
2012/2/7 20:00,1,0,1,6,206,212
2012/2/7 21:00,1,0,1,20,170,190
2012/2/7 22:00,1,0,1,11,107,118
2012/2/7 23:00,1,0,1,2,49,51
2012/2/8 0:00,1,0,1,2,21,23
2012/2/8 1:00,1,0,1,1,9,10
2012/2/8 2:00,1,0,1,0,1,1
2012/2/8 3:00,1,0,1,0,1,1
2012/2/8 4:00,1,0,1,0,1,1
2012/2/8 5:00,1,0,1,0,20,20
2012/2/8 6:00,1,0,1,3,95,98
2012/2/8 7:00,1,0,1,5,276,281
2012/2/8 8:00,1,0,1,13,495,508
2012/2/8 9:00,1,0,1,8,245,253
2012/2/8 10:00,1,0,1,1,107,108
2012/2/8 11:00,1,0,1,5,97,102
2012/2/8 12:00,1,0,1,14,124,138
2012/2/8 13:00,1,0,1,15,111,126
2012/2/8 14:00,1,0,1,8,100,108
2012/2/8 15:00,1,0,1,5,49,54
2012/2/8 16:00,1,0,1,2,73,75
2012/2/8 17:00,1,0,1,8,147,155
2012/2/8 18:00,1,0,1,4,163,167
2012/2/8 19:00,1,0,1,3,158,161
2012/2/8 20:00,1,0,1,3,122,125
2012/2/8 21:00,1,0,1,3,126,129
2012/2/8 22:00,1,0,1,3,95,98
2012/2/8 23:00,1,0,1,3,57,60
2012/2/9 0:00,1,0,1,3,23,26
2012/2/9 1:00,1,0,1,2,10,12
2012/2/9 2:00,1,0,1,0,2,2
2012/2/9 3:00,1,0,1,0,4,4
2012/2/9 4:00,1,0,1,0,1,1
2012/2/9 5:00,1,0,1,0,18,18
2012/2/9 6:00,1,0,1,1,75,76
2012/2/9 7:00,1,0,1,4,263,267
2012/2/9 8:00,1,0,1,11,473,484
2012/2/9 9:00,1,0,1,9,229,238
2012/2/9 10:00,1,0,1,7,90,97
2012/2/9 11:00,1,0,1,4,95,99
2012/2/9 12:00,1,0,1,10,148,158
2012/2/9 13:00,1,0,1,10,144,154
2012/2/9 14:00,1,0,1,18,126,144
2012/2/9 15:00,1,0,1,14,120,134
2012/2/9 16:00,1,0,1,15,223,238
2012/2/9 17:00,1,0,1,12,387,399
2012/2/9 18:00,1,0,1,13,404,417
2012/2/9 19:00,1,0,1,8,287,295
2012/2/9 20:00,1,0,1,2,197,199
2012/2/9 21:00,1,0,1,8,169,177
2012/2/9 22:00,1,0,1,3,104,107
2012/2/9 23:00,1,0,1,9,75,84
2012/2/10 0:00,1,0,1,4,39,43
2012/2/10 1:00,1,0,1,2,11,13
2012/2/10 2:00,1,0,1,7,9,16
2012/2/10 3:00,1,0,1,0,5,5
2012/2/10 4:00,1,0,1,0,2,2
2012/2/10 5:00,1,0,1,0,17,17
2012/2/10 6:00,1,0,1,3,61,64
2012/2/10 7:00,1,0,1,5,225,230
2012/2/10 8:00,1,0,1,1,447,448
2012/2/10 9:00,1,0,1,10,265,275
2012/2/10 10:00,1,0,1,5,119,124
2012/2/10 11:00,1,0,1,19,134,153
2012/2/10 12:00,1,0,1,8,168,176
2012/2/10 13:00,1,0,1,22,170,192
2012/2/10 14:00,1,0,1,8,138,146
2012/2/10 15:00,1,0,1,27,164,191
2012/2/10 16:00,1,0,1,28,240,268
2012/2/10 17:00,1,0,1,15,381,396
2012/2/10 18:00,1,0,1,14,345,359
2012/2/10 19:00,1,0,1,16,246,262
2012/2/10 20:00,1,0,1,7,144,151
2012/2/10 21:00,1,0,1,14,108,122
